id,naslov,število epizod,status,sezona premiere,leto premiere,vir,dolzina epizode v minutah,oznaka,ocena,člani,favoritizacije,demografika,teme,žanri,studii,povezani vnosi,glavni liki
8057,Shin Koihime†Musou: Otome Tairan,12,Finished Airing,Spring,2010,Visual novel,25,R+ - Mild Nudity,6.95,21274,26,NG,['Historical'],"['Adventure', 'Comedy', 'Fantasy', 'Ecchi']","[('95', 'Doga Kobo')]","[('6112', 'Shin Koihime†Musou')]","[('13958', 'Kan&#039;u, Unchou', 'Main'), ('14335', 'Yokutoku, Chouhi', 'Main'), ('14336', 'Shiryuu, Chouun', 'Main'), ('14456', 'Mouki, Bachou', 'Main'), ('14839', 'Koumei, Shokatsuryou', 'Main'), ('23834', 'Ryuubi, Gentoku', 'Main'), ('14455', 'Sousou, Moutoku', 'Supporting'), ('14613', 'Housen, Ryofu', 'Supporting'), ('15083', 'Kanshou, Kouchuu', 'Supporting'), ('24268', 'Chuubou, Sonken', 'Supporting')]"
8217,Jewelpet Twinkle☆,52,Finished Airing,Spring,2010,Original,24,PG - Children,7.41,13166,130,NG,"['Anthropomorphic', 'Mahou Shoujo', 'School']",['Fantasy'],"[('126', 'Studio Comet')]","[('6008', 'Jewelpet')]","[('20499', 'Ruby', 'Main'), ('32803', 'Sakura, Akari', 'Main'), ('20504', 'Sapphie', 'Main'), ('20502', 'Garnet', 'Main'), ('33647', 'Labra', 'Main'), ('32928', 'Marigold Mackenzie, Miria', 'Main'), ('33650', 'Sara', 'Main'), ('33649', 'Sango', 'Main'), ('33653', 'Jinnai, Yuuma', 'Supporting'), ('50397', 'Angela', 'Supporting')]"
8206,Hime Chen! Otogi Chikku Idol Lilpri,51,Finished Airing,Spring,2010,Game,24,PG - Children,6.96,11281,52,NG,['Mahou Shoujo'],['Fantasy'],"[('73', 'TMS Entertainment')]",[],"[('31907', 'Yukimori, Ringo', 'Main'), ('31909', 'Sasahara, Natsuki', 'Main'), ('31908', 'Takashiro, Layla', 'Main'), ('31917', 'Wish', 'Supporting'), ('38811', 'Vivi', 'Supporting'), ('31910', 'Sei', 'Supporting'), ('36691', 'Lili', 'Supporting'), ('31912', 'Dai', 'Supporting'), ('239535', 'Saotome, Koutarou', 'Supporting'), ('74371', 'Atsui, Tarou', 'Supporting')]"
8287,SD Gundam Sangokuden Brave Battle Warriors,51,Finished Airing,Spring,2010,Original,12,PG - Children,6.26,5279,5,NG,"['Historical', 'Mecha']",['Action'],"[('14', 'Sunrise')]",[],"[('83855', 'Gundam, Ryuubi', 'Main'), ('83869', 'Tallgeese, Ryofu', 'Main'), ('83859', 'Gundam, Chouhi', 'Main'), ('83857', 'Gundam, Kan-u', 'Main'), ('83977', 'Gundam, Sonken', 'Main'), ('83873', 'Gundam, Sousou', 'Main'), ('84225', 'Zaku, Toutaku', 'Supporting'), ('83871', 'Qubeley, Chou-sen', 'Supporting'), ('83867', 'Re-GZ, Koumei', 'Supporting'), ('84215', 'Physalis Gundam, Sonsaku', 'Supporting')]"
8538,Gokujou!! Mecha Mote Iinchou Second Collection,51,Finished Airing,Spring,2010,Manga,24,PG - Children,6.24,3271,4,Shoujo,['School'],"['Comedy', 'Romance']","[('474', 'Shogakukan Music &amp; Digital Entertainment')]","[('6117', 'Gokujou!! Mecha Mote Iinchou')]","[('21782', 'Kitagami, Mimi', 'Main'), ('21783', 'Toujou, Ushio', 'Main'), ('21784', 'Nishizaki, Ao', 'Main'), ('21785', 'Nagumo, Namito', 'Main'), ('24970', 'Temotemo', 'Main'), ('36089', 'Himuro, Ibu', 'Main'), ('36092', 'Konaka, Mari', 'Supporting'), ('226864', 'Jyougasaki, Rui', 'Supporting'), ('36091', 'Kaneda, Riko', 'Supporting'), ('36090', 'Mimura, Mako', 'Supporting')]"
6902,Saikyou Bushouden: Sangoku Engi,52,Finished Airing,Spring,2010,Novel,25,PG-13 - Teens 13 or older,6.72,2798,5,NG,['Historical'],[],"[('340', 'Future Planet'), ('1456', 'Beijing Huihuang Animation Company')]",[],"[('26392', 'Yu, Guan', 'Main')]"
7793,Ring ni Kakero 1: Kage Dou-hen,6,Finished Airing,Spring,2010,Manga,24,PG-13 - Teens 13 or older,6.36,2321,1,Shounen,['Combat Sports'],['Sports'],"[('18', 'Toei Animation')]","[('1771', 'Ring ni Kakero 1: Nichibei Kessen-hen'), ('10346', 'Ring ni Kakero 1: Sekai Taikai-hen')]","[('8869', 'Takane, Ryuuji', 'Main'), ('8872', 'Kenzaki, Jun', 'Main'), ('22329', 'Takane, Kiku', 'Main'), ('8870', 'Katori, Ishimatsu', 'Supporting'), ('8871', 'Kawai, Takeshi', 'Supporting'), ('144924', 'Shinatora, Kazuki', 'Supporting'), ('205244', 'Shinatora&#039;s Father', 'Supporting'), ('205242', 'Yuuki', 'Supporting'), ('205241', 'Makaze', 'Supporting'), ('205265', 'Giuliano, Don', 'Supporting')]"
10528,Duel Masters Cross Shock,50,Finished Airing,Spring,2010,Original,10,PG-13 - Teens 13 or older,6.12,2233,1,Kids,['Strategy Game'],"['Action', 'Adventure', 'Comedy', 'Fantasy']","[('474', 'Shogakukan Music &amp; Digital Entertainment')]","[('10527', 'Duel Masters Cross'), ('10524', 'Duel Masters Victory')]","[('12268', 'Kirifuda, Shoubu', 'Main'), ('12271', 'Kokujou, Kyoushirou', 'Main'), ('12270', 'Tasogare, Mimi', 'Main'), ('196199', 'Kamamoto, Jouji', 'Main'), ('106775', 'Hakuou', 'Main'), ('18496', 'Kadoko, Rekuta', 'Supporting'), ('196202', 'Japan, Gyuujirou', 'Supporting'), ('196204', 'Dr. Root', 'Supporting'), ('196201', 'Aizen, Makoto', 'Supporting'), ('196200', 'Mikuni', 'Supporting')]"
8409,Marie &amp; Gali ver. 2.0,30,Finished Airing,Spring,2010,Original,5,PG-13 - Teens 13 or older,5.96,1271,0,NG,['Educational'],['Comedy'],"[('18', 'Toei Animation')]","[('6130', 'Marie &amp; Gali')]","[('24185', 'Marika', 'Main'), ('24187', 'Pet', 'Main'), ('24186', 'Galilei, Galileo', 'Main'), ('28843', 'Hertz, Heinrich', 'Supporting'), ('28846', 'Archimedes', 'Supporting'), ('28841', 'Newton, Isaac', 'Supporting'), ('28840', 'Fleming, John Ambrose', 'Supporting'), ('28839', 'da Vinci, Leonardo', 'Supporting'), ('28838', 'Curie-Skłodowska, Marie', 'Supporting')]"
8336,Hanakappa,29,Currently Airing,Spring,2010,Picture book,10,PG - Children,5.93,968,0,Kids,[],['Comedy'],"[('27', 'Xebec'), ('28', 'OLM')]",[],"[('129922', 'Hanakappa', 'Main')]"
31246,Choegang Habche: Mix Master,39,Finished Airing,Spring,2010,Original,24,PG-13 - Teens 13 or older,6.0,923,1,NG,[],"['Adventure', 'Fantasy']",[],"[('7395', 'Card Wang: Mix Master')]",[]
8353,Ketsuinu,13,Finished Airing,Spring,2010,Web m,2,PG-13 - Teens 13 or older,N/A,566,1,NG,[],['Comedy'],"[('18', 'Toei Animation')]",[],[]
13179,Little Charo 2,50,Finished Airing,Spring,2010,Original,5,G - All Ages,N/A,525,0,NG,['Educational'],['Slice of Life'],[],[],"[('116083', 'Charo', 'Main')]"
8478,Doubutsu Kankyou Kaigi,20,Finished Airing,Spring,2010,Unknown,5,G - All Ages,N/A,502,1,Kids,"['Anthropomorphic', 'Educational']",[],"[('37', 'Studio Deen')]",[],"[('207148', 'Harri', 'Main'), ('207147', 'Tac', 'Main'), ('33776', 'Jean the Chicken', 'Supporting')]"
18939,Shimajirou Hesoka,99,Finished Airing,Spring,2010,Original,8,G - All Ages,N/A,433,0,Kids,[],"['Adventure', 'Comedy', 'Fantasy']","[('1129', 'Pierrot Plus')]","[('18937', 'Hakken Taiken Daisuki! Shimajirou'), ('18941', 'Shimajirou no Wow!')]","[('37800', 'Shimano, Shimajirou', 'Main'), ('37801', 'Midorihara, Mimirin', 'Main'), ('37803', 'Makiba, Ramurin', 'Main'), ('37802', 'Sorano, Torippii', 'Main')]"
10855,Penguin no Mondai Max,50,Finished Airing,Spring,2010,Unknown,10,G - All Ages,N/A,377,0,Kids,[],['Comedy'],"[('474', 'Shogakukan Music &amp; Digital Entertainment')]","[('4331', 'Penguin no Mondai'), ('10856', 'Penguin no Mondai DX?')]","[('152969', 'Kinoshita, Bekkamu', 'Main')]"
24041,Jarujio Animal,10,Finished Airing,Spring,2010,Unknown,4,PG - Children,N/A,290,0,NG,['Parody'],"['Adventure', 'Comedy']",[],[],[]
48221,Bubble Bubble Cook,52,Finished Airing,Spring,2010,Original,23,PG - Children,N/A,159,0,Kids,[],['Gourmet'],"[('2746', 'Studio Vandal')]","[('55078', 'Bubble Bubble Cook 2nd Season')]",[]
45848,DiDi Bang Bang Zongdongyuan,104,Finished Airing,Spring,2010,Original,9,PG - Children,N/A,99,0,Kids,[],['Fantasy'],[],[],[]
46258,Daqi He Tonghua Zhen,200,Finished Airing,Spring,2010,Original,12,PG - Children,N/A,92,0,Kids,[],['Fantasy'],[],[],[]
8074,Highschool of the Dead,12,Finished Airing,Summer,2010,Manga,23,R+ - Mild Nudity,7.07,1521081,10306,Shounen,"['Gore', 'Survival']","['Action', 'Horror', 'Supernatural', 'Suspense', 'Ecchi']","[('11', 'Madhouse')]",[],"[('6043', 'Busujima, Saeko', 'Main'), ('6045', 'Komuro, Takashi', 'Main'), ('6047', 'Hirano, Kouta', 'Main'), ('6044', 'Miyamoto, Rei', 'Main'), ('6048', 'Takagi, Saya', 'Main'), ('6046', 'Marikawa, Shizuka', 'Main'), ('25342', 'Maresato, Alice', 'Main'), ('32736', 'Minami, Rika', 'Supporting'), ('95947', 'Zeke', 'Supporting'), ('36381', 'Takagi, Yuriko', 'Supporting')]"
7724,Shiki,22,Finished Airing,Summer,2010,Manga,22,R - 17+ (violence &amp; profanity),7.72,606668,8502,Shounen,"['Gore', 'Psychological', 'Vampire']","['Horror', 'Mystery', 'Supernatural', 'Suspense']","[('39', 'Daume')]",[],"[('7583', 'Ozaki, Toshio', 'Main'), ('7582', 'Yuuki, Natsuno', 'Main'), ('7584', 'Muroi, Seishin', 'Main'), ('30477', 'Kirishiki, Sunako', 'Supporting'), ('7581', 'Shimizu, Megumi', 'Supporting'), ('30478', 'Mutou, Tooru', 'Supporting'), ('32724', 'Tatsumi', 'Supporting'), ('30500', 'Kunihiro, Ritsuko', 'Supporting'), ('33456', 'Murasako, Masao', 'Supporting'), ('36127', 'Ookawa, Tomio', 'Supporting')]"
6707,Kuroshitsuji II,12,Finished Airing,Summer,2010,Manga,24,R - 17+ (violence &amp; profanity),7.13,573588,3195,Shounen,"['Historical', 'Mythology']","['Action', 'Comedy', 'Fantasy']","[('56', 'A-1 Pictures')]","[('4898', 'Kuroshitsuji')]","[('10863', 'Michaelis, Sebastian', 'Main'), ('12531', 'Phantomhive, Ciel', 'Main'), ('30030', 'Trancy, Alois', 'Main'), ('30029', 'Faustus, Claude', 'Main'), ('12960', 'Sutcliff, Grell', 'Supporting'), ('14957', 'Undertaker', 'Supporting'), ('14953', 'Finnian', 'Supporting'), ('14952', 'Mey-Rin', 'Supporting'), ('14959', 'Midford, Elizabeth', 'Supporting'), ('17192', 'Spears, William T.', 'Supporting')]"
8675,Seitokai Yakuindomo,13,Finished Airing,Summer,2010,koma m,24,R - 17+ (violence &amp; profanity),7.55,496717,3334,Shounen,"['Gag Humor', 'School']",['Comedy'],"[('309', 'GoHands')]",[],"[('32797', 'Amakusa, Shino', 'Main'), ('32799', 'Hagimura, Suzu', 'Main'), ('32770', 'Tsuda, Takatoshi', 'Main'), ('32798', 'Shichijou, Aria', 'Main'), ('32922', 'Hata, Ranko', 'Supporting'), ('32924', 'Mitsuba, Mutsumi', 'Supporting'), ('32925', 'Yokoshima, Naruko', 'Supporting'), ('32926', 'Tsuda, Kotomi', 'Supporting'), ('32927', 'Dejima, Sayaka', 'Supporting'), ('32923', 'Igarashi, Kaede', 'Supporting')]"
8676,Amagami SS,25,Finished Airing,Summer,2010,Visual novel,24,PG-13 - Teens 13 or older,7.28,384195,2236,NG,"['Harem', 'School']",['Romance'],"[('48', 'AIC')]","[('11235', 'Amagami SS+ Plus')]","[('32396', 'Morishima, Haruka', 'Main'), ('32391', 'Ayatsuji, Tsukasa', 'Main'), ('32395', 'Nanasaki, Ai', 'Main'), ('32393', 'Tanamachi, Kaoru', 'Main'), ('32394', 'Nakata, Sae', 'Main'), ('32392', 'Sakurai, Rihoko', 'Main'), ('34564', 'Tachibana, Junichi', 'Main'), ('34565', 'Tachibana, Miya', 'Supporting'), ('34569', 'Tsukahara, Hibiki', 'Supporting'), ('36289', 'Kamizaki, Risa', 'Supporting')]"
8086,Densetsu no Yuusha no Densetsu,24,Finished Airing,Summer,2010,Light n,24,R - 17+ (violence &amp; profanity),7.5,303984,2000,NG,['Military'],"['Action', 'Adventure', 'Fantasy']","[('218', 'Zexcs')]",[],"[('33117', 'Lute, Ryner', 'Main'), ('33118', 'Eris, Ferris', 'Main'), ('33119', 'Astal, Sion', 'Main'), ('37500', 'Rumibul, Tiir', 'Supporting'), ('33126', 'Froaude, Miran', 'Supporting'), ('33129', 'Knolles, Kiefer', 'Supporting'), ('33120', 'Eris, Lucile', 'Supporting'), ('33127', 'Klom, Claugh', 'Supporting'), ('37104', 'Edea, Riphal', 'Supporting'), ('33121', 'Eris, Iris', 'Supporting')]"
7769,Ookami-san to Shichinin no Nakama-tachi,12,Finished Airing,Summer,2010,Light n,24,PG-13 - Teens 13 or older,7.16,279446,780,NG,['Parody'],"['Comedy', 'Romance']","[('7', 'J.C.Staff')]",[],"[('31505', 'Ookami, Ryouko', 'Main'), ('31703', 'Morino, Ryoushi', 'Main'), ('31512', 'Akai, Ringo', 'Main'), ('32483', 'Ryuuguu, Otohime', 'Supporting'), ('32486', 'le Fay, Majolica', 'Supporting'), ('33813', 'Narrator', 'Supporting'), ('36458', 'Nekomiya, Saburou', 'Supporting'), ('32487', 'Urashima, Tarou', 'Supporting'), ('32485', 'Kiriki, Liszt', 'Supporting'), ('31702', 'Kiriki, Alice', 'Supporting')]"
7592,Nurarihyon no Mago,24,Finished Airing,Summer,2010,Manga,24,PG-13 - Teens 13 or older,7.61,275235,1375,Shounen,['Mythology'],"['Action', 'Supernatural']","[('37', 'Studio Deen')]","[('10049', 'Nurarihyon no Mago: Sennen Makyou')]","[('12953', 'Nura, Rikuo', 'Main'), ('16599', 'Oikawa, Tsurara', 'Main'), ('17957', 'Keikain, Yura', 'Main'), ('16600', 'Ienaga, Kana', 'Main'), ('23307', 'Nurarihyon', 'Supporting'), ('16602', 'Kubinashi', 'Supporting'), ('19433', 'Kappa', 'Supporting'), ('19434', 'Kurotabou', 'Supporting'), ('30740', 'Zen', 'Supporting'), ('31427', 'Shouei', 'Supporting')]"
5277,Sekirei: Pure Engagement,13,Finished Airing,Summer,2010,Manga,24,R+ - Mild Nudity,7.27,244333,541,Seinen,"['Harem', 'Super Power']","['Action', 'Comedy', 'Ecchi']","[('35', 'Seven Arcs')]","[('4063', 'Sekirei')]","[('7319', 'Tsukiumi', 'Main'), ('7318', 'Musubi', 'Main'), ('7321', 'Kazehana', 'Main'), ('7323', 'Kusano', 'Main'), ('10052', 'Matsu', 'Main'), ('6795', 'Sahashi, Minato', 'Main'), ('12986', 'Homura', 'Main'), ('7320', 'Asama, Miya', 'Supporting'), ('7322', 'Uzume', 'Supporting'), ('12775', 'Benitsubasa', 'Supporting')]"
6166,Asobi ni Iku yo!,12,Finished Airing,Summer,2010,Light n,24,R+ - Mild Nudity,6.57,203233,529,NG,['Harem'],"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']","[('292', 'AIC PLUS+')]",[],"[('32639', 'Eris', 'Main'), ('33423', 'Futaba, Aoi', 'Main'), ('33422', 'Kinjou, Manami', 'Main'), ('33421', 'Kakazu, Kio', 'Main'), ('33426', 'Chaika', 'Supporting'), ('33424', 'Kuune', 'Supporting'), ('33425', 'Melwin', 'Supporting'), ('35317', 'Durel', 'Supporting'), ('35818', 'Jens', 'Supporting'), ('36579', 'Lawry', 'Supporting')]"
7627,Mitsudomoe,13,Finished Airing,Summer,2010,Manga,24,PG-13 - Teens 13 or older,7.52,109505,583,Shounen,"['Gag Humor', 'School']",['Comedy'],"[('397', 'Bridge')]","[('9510', 'Mitsudomoe Zouryouchuu!')]","[('31765', 'Marui, Hitoha', 'Main'), ('31766', 'Marui, Mitsuba', 'Main'), ('31764', 'Marui, Futaba', 'Main'), ('33436', 'Yabe, Satoshi', 'Main'), ('33438', 'Marui, Soujirou', 'Supporting'), ('35065', 'Chiba, Yuudai', 'Supporting'), ('33429', 'Yoshioka, Yuki', 'Supporting'), ('33430', 'Miyashita', 'Supporting'), ('33440', 'Chikubi', 'Supporting'), ('33431', 'Matsuoka, Sakiko', 'Supporting')]"
6974,Seikimatsu Occult Gakuin,13,Finished Airing,Summer,2010,Original,24,R - 17+ (violence &amp; profanity),7.03,104977,195,NG,"['School', 'Time Travel']","['Comedy', 'Mystery', 'Sci-Fi', 'Supernatural']","[('56', 'A-1 Pictures')]",[],"[('31446', 'Kumashiro, Maya', 'Main'), ('33229', 'Uchida, Fumiaki', 'Main'), ('34690', 'Kawashima, Chihiro', 'Supporting'), ('33271', 'JK', 'Supporting'), ('34472', 'Naruse, Kozue', 'Supporting'), ('36863', 'Okamoto, Akari', 'Supporting'), ('34604', 'Smile', 'Supporting'), ('34474', 'Kuroki, Ami', 'Supporting'), ('34473', 'Nakagawa, Mikaze', 'Supporting'), ('36864', 'Kuroki, Shige', 'Supporting')]"
6381,Strike Witches 2,12,Finished Airing,Summer,2010,Original,24,R+ - Mild Nudity,7.28,84698,268,NG,['Military'],"['Action', 'Sci-Fi', 'Ecchi']","[('83', 'AIC Spirits')]","[('32866', 'Brave Witches')]","[('14139', 'Litvyak, Sanya V.', 'Main'), ('14137', 'Hartmann, Erica', 'Main'), ('7631', 'Juutilainen, Eila Ilmatar', 'Main'), ('7632', 'Lucchini, Francesca', 'Main'), ('7626', 'Miyafuji, Yoshika', 'Main'), ('7627', 'Sakamoto, Mio', 'Main'), ('14138', 'Barkhorn, Gertrud', 'Main'), ('7629', 'Bishop, Lynette', 'Main'), ('7628', 'Clostermann, Perrine H.', 'Main'), ('7630', 'Yeager, Charlotte E.', 'Main')]"
6634,Sengoku Basara Ni,12,Finished Airing,Summer,2010,Game,24,PG-13 - Teens 13 or older,7.49,70998,170,NG,"['Historical', 'Martial Arts', 'Samurai', 'Super Power']","['Action', 'Fantasy']","[('10', 'Production I.G')]","[('5355', 'Sengoku Basara')]","[('16302', 'Date, Masamune', 'Main'), ('16301', 'Sanada, Yukimura', 'Main'), ('20286', 'Maeda, Keiji', 'Main'), ('20872', 'Chousokabe, Motochika', 'Supporting'), ('17815', 'Katakura, Kojuurou', 'Supporting'), ('18972', 'Sarutobi, Sasuke', 'Supporting'), ('36615', 'Ishida, Mitsunari', 'Supporting'), ('20871', 'Mouri, Motonari', 'Supporting'), ('17814', 'Oda, Nobunaga', 'Supporting'), ('24922', 'Tokugawa, Ieyasu', 'Supporting')]"
8624,Digimon Xros Wars,30,Finished Airing,Summer,2010,Original,25,PG - Children,6.68,50920,115,NG,['Isekai'],"['Action', 'Adventure', 'Comedy', 'Fantasy']","[('18', 'Toei Animation')]","[('10444', 'Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku')]","[('33096', 'Kudou, Taiki', 'Main'), ('33097', 'Shoutmon', 'Main'), ('33101', 'Amano, Nene', 'Main'), ('33100', 'Aonuma, Kiriha', 'Main'), ('33098', 'Hinomoto, Akari', 'Main'), ('33099', 'Tsurugi, Zenjirou', 'Main'), ('70825', 'Beelzebumon', 'Supporting'), ('10229', 'Omegamon', 'Supporting'), ('9956', 'Etemon', 'Supporting'), ('93941', 'Angemon', 'Supporting')]"
6979,Shukufuku no Campanella,12,Finished Airing,Summer,2010,Visual novel,24,R+ - Mild Nudity,6.27,32358,29,NG,['Harem'],"['Adventure', 'Fantasy']","[('48', 'AIC')]",[],"[('33143', 'Boulange, Agnes', 'Main'), ('24663', 'Tortilla, Ritos', 'Main'), ('33264', 'Arcot, Chelsea', 'Main'), ('34632', 'Maycraft, Leicester', 'Main'), ('26572', 'Verritti, Carina', 'Main'), ('24660', 'Minette', 'Main'), ('24664', 'Tortilla, Salsa', 'Main'), ('34796', 'La&#039;juck, Nick', 'Main'), ('35039', 'Roland, Aberdeen', 'Supporting'), ('33286', 'Maycraft, Shelley', 'Supporting')]"
10869,Scan2Go,52,Finished Airing,Summer,2010,Original,25,G - All Ages,6.14,3543,12,Kids,"['Racing', 'Space', 'Strategy Game']",['Sci-Fi'],"[('118', 'SynergySP')]",[],"[('43751', 'Morishima, Futaba', 'Main'), ('43750', 'Shibakusa, Shiro', 'Main'), ('43753', 'Takayama, Daigo', 'Main'), ('43749', 'Daidoh, Kazuya', 'Main'), ('43752', 'Kaibara, Mitsuki', 'Main')]"
8961,Tono to Issho: Ippunkan Gekijou,12,Finished Airing,Summer,2010,koma m,1,PG-13 - Teens 13 or older,6.16,3512,0,Seinen,['Samurai'],['Comedy'],"[('400', 'Gathering')]","[('10324', 'Tono to Issho: Gantai no Yabou')]","[('33041', 'Uesugi, Kenshin', 'Main'), ('33043', 'Date, Masamune', 'Main'), ('37040', 'Azai, Nagamasa', 'Main'), ('37038', 'Inahime', 'Main'), ('33047', 'Oda, Nobunaga', 'Main'), ('33038', 'Chousokabe, Motochika', 'Main'), ('33042', 'Naoe, Kanetsugu', 'Main'), ('37039', 'Sanada, Nobuyuki', 'Main'), ('33040', 'Takeda, Shingen', 'Main'), ('37002', 'Asakura, Yoshikage', 'Main')]"
8964,Stitch!: Zutto Saikou no Tomodachi,29,Finished Airing,Summer,2010,Unknown,25,PG - Children,6.01,2539,3,Kids,[],"['Adventure', 'Comedy']","[('247', 'Shin-Ei Animation')]","[('6899', 'Stitch! Itazura Alien no Daibouken'), ('25891', 'Stitch to Suna no Wakusei')]","[('16988', 'Stitch', 'Main'), ('16987', 'Yuuna', 'Main'), ('16990', 'Pleakley', 'Main'), ('16989', 'Jookiba, Jumba', 'Main'), ('26926', 'Angel', 'Supporting'), ('26925', 'Hamsterviel, Jacques von', 'Supporting'), ('226511', 'Fujiko', 'Supporting'), ('226512', 'Mitsuko', 'Supporting'), ('226510', 'Ichiko', 'Supporting'), ('226521', 'Elastico', 'Supporting')]"
36993,Chao Zhi Neng Zu Qiu,52,Finished Airing,Summer,2010,Original,22,G - All Ages,6.46,2185,10,NG,['Team Sports'],"['Comedy', 'Sports']","[('343', 'Puzzle Animation Studio Limited')]","[('47612', 'Chao Zhi Neng Zu Qiu 2: Shijie Dasai Pian')]","[('157619', 'Shawn', 'Main'), ('157618', 'Isaac', 'Main'), ('157622', 'Cat', 'Supporting'), ('157621', 'Timmy', 'Supporting'), ('157620', 'Karl', 'Supporting')]"
9013,Kuruneko 2nd Season,50,Finished Airing,Summer,2010,Manga,2,G - All Ages,6.97,1580,1,NG,['Pets'],"['Comedy', 'Slice of Life']","[('315', 'DAX Production')]","[('6604', 'Kuruneko')]","[('117157', 'Narrator', 'Main')]"
8960,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu,10,Finished Airing,Summer,2010,Game,3,G - All Ages,5.91,1403,1,NG,[],"['Action', 'Comedy']","[('276', 'DLE')]","[('10802', 'MonHun Nikki Girigiri Airou Mura G')]","[('35968', 'Nyaito', 'Main'), ('35970', 'Pugi', 'Main'), ('35974', 'Puni', 'Main'), ('35975', 'Instructor', 'Main'), ('35973', 'Leader', 'Main'), ('35971', 'Nyami', 'Main'), ('35969', 'Nyasuta', 'Main'), ('35972', 'Pakase', 'Main')]"
9345,Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!,33,Finished Airing,Summer,2010,Unknown,4,None,6.13,1078,4,NG,['School'],"['Comedy', 'Horror', 'Supernatural']",[],[],"[('22019', 'Hanako', 'Main'), ('148604', 'Howa Howa', 'Supporting')]"
38070,Kkoma Bus Tayo,26,Finished Airing,Summer,2010,Original,11,G - All Ages,5.73,505,0,Kids,['Racing'],[],"[('2813', 'Iconix Entertainment'), ('2939', 'Studio Gale')]","[('53021', 'Kkoma Bus Tayo Pilot'), ('38071', 'Kkoma Bus Tayo 2')]","[('167641', 'Tayo', 'Main'), ('228172', 'Lani', 'Main')]"
45540,Shuimu Juchang Xi You Ji,108,Finished Airing,Summer,2010,Novel,12,PG - Children,N/A,146,0,Kids,[],['Fantasy'],[],[],[]
46706,Tantan Xiao Dongyuan,104,Finished Airing,Summer,2010,Original,12,PG - Children,N/A,138,0,Kids,[],[],[],[],[]
45517,Kuaile Tuo Mo Ta,52,Finished Airing,Summer,2010,Original,13,PG - Children,N/A,134,0,Kids,[],"['Comedy', 'Slice of Life']",[],"[('45519', 'Kuaile Tuo Mo Ta: Xiao Zhen Le Fantian')]",[]
48156,Nae Chingu Haechi,26,Finished Airing,Summer,2010,Original,22,PG - Children,N/A,103,0,Kids,[],['Fantasy'],[],[],[]
45181,Xiayi Xiao Qingtian,65,Finished Airing,Summer,2010,Other,13,PG - Children,N/A,96,0,Kids,['Historical'],['Adventure'],[],[],[]
45850,Shenqi Xiaozi: Mike Yu Xiao Buji,50,Finished Airing,Summer,2010,Unknown,12,PG - Children,N/A,92,0,Kids,[],['Fantasy'],[],[],[]
46398,Xianggu Teqin Dui: Huluobo Ruqin,42,Finished Airing,Summer,2010,Original,13,PG - Children,N/A,79,0,Kids,['Anthropomorphic'],[],[],[],[]
8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,12,Finished Airing,Fall,2010,Light n,24,PG-13 - Teens 13 or older,6.94,690145,4471,NG,['Otaku Culture'],['Comedy'],"[('436', 'AIC Build')]",[],"[('24544', 'Kousaka, Kirino', 'Main'), ('24543', 'Kousaka, Kyousuke', 'Main'), ('31008', 'Gokou, Ruri', 'Supporting'), ('37302', 'Aragaki, Ayase', 'Supporting'), ('31007', 'Tamura, Manami', 'Supporting'), ('31844', 'Makishima, Saori', 'Supporting'), ('37303', 'Kurusu, Kanako', 'Supporting'), ('37596', 'Meruru', 'Supporting'), ('38036', 'Tamura, Grandfather', 'Supporting'), ('38695', 'Evans, Bridget', 'Supporting')]"
8525,Kami nomi zo Shiru Sekai,12,Finished Airing,Fall,2010,Manga,23,PG-13 - Teens 13 or older,7.65,633184,5779,Shounen,"['Harem', 'Otaku Culture']","['Comedy', 'Romance', 'Supernatural']","[('32', 'Manglobe')]","[('10080', 'Kami nomi zo Shiru Sekai II')]","[('13468', 'Katsuragi, Keima', 'Main'), ('14015', 'de Lute Ima, Elucia', 'Main'), ('22306', 'Kosaka, Chihiro', 'Supporting'), ('15449', 'Shiomiya, Shiori', 'Supporting'), ('22322', 'Nakagawa, Kanon', 'Supporting'), ('15636', 'Takahara, Ayumi', 'Supporting'), ('34315', 'Nikaidou, Yuri', 'Supporting'), ('22308', 'Katsuragi, Mari', 'Supporting'), ('15637', 'Aoyama, Mio', 'Supporting'), ('34318', 'Asuka, Sora', 'Supporting')]"
